,name,out1,pre1,out2,pre2,out3,pre3,out4,pre4,out5,pre5,out6,pre6,out7,pre7,out8,pre8,out9,pre9,out10,pre10,out11,pre11,out12,pre12,out13,pre13,out14,pre14,out15,pre15
159,['19191N2'],1.4887918,3.7993298,0.75940526,1.1633687,0.45350224,0.96822286,0.0,2.4443262,0.0,1.1240036,0.0,0.8181033,0.0,1.9844687,0.0,1.2549312,0.0,0.80505776,0.0,1.7632601,0.0,1.3962026,0.0,1.002022,0.0,0.78851414,0.0,1.181222,0.0,1.012779
160,['19362N2'],6.6991234,6.0472584,2.369559,2.194859,1.7007619,1.5360824,5.6807303,4.3758993,2.3413763,2.0017183,1.7239387,1.5214856,4.9507113,3.7076063,2.267077,1.8898336,1.731739,1.3767076,6.585643,3.6989498,4.2092857,3.3915854,3.1560874,2.7108653,4.231465,2.0317974,4.5684333,2.9766257,3.7794728,2.6536875
161,['20341N2'],4.7844753,5.2156568,1.4553531,1.8242234,1.0173252,1.2144036,3.5699809,3.4039567,1.6376641,1.667533,1.1935337,1.1407692,2.5229456,2.8725908,1.8496525,1.6758564,1.3792316,1.1773052,1.9136999,1.4366269,3.2788856,2.1781242,2.9995778,1.776313,0.57988644,0.600211,1.9384137,1.1825337,2.2645652,1.3193977
162,['18141N2'],5.837325,4.6328387,1.965781,1.6511246,1.3589418,1.0225554,4.304766,3.2718246,1.9666115,1.6318991,1.3832661,1.1477902,3.0354517,2.6748362,2.1024985,1.689593,1.4755834,1.1636125,1.7696893,1.343598,4.0795465,1.8457096,3.723803,1.4643052,0.55397886,0.5593791,2.0251656,0.8908341,2.704737,0.9585743
163,['19001N3'],8.088231,11.214285,2.7263587,4.2638903,1.8046205,2.8064299,6.42659,7.7467117,2.881986,3.16494,1.8901112,2.2917256,5.162323,6.8113537,2.8335445,3.1247492,1.8975785,2.1613798,2.7875566,6.734625,4.918291,4.712778,3.869812,3.2516623,1.3949665,3.7698748,3.3180869,4.6264663,3.7618592,3.969027
164,['21540N3'],32.03322,12.287187,15.136719,4.523067,12.005379,3.1601796,27.796278,7.95704,13.088887,3.5667512,10.190538,2.3179717,24.559818,6.887741,11.710634,3.2337928,8.937198,2.3100247,0.0,6.3683004,0.0,4.605998,0.0,3.4444842,0.0,3.5121894,0.0,4.2697067,0.0,3.489819
165,['21423N2'],2.5051086,2.9520674,0.91802907,0.99199283,0.58753806,0.6493956,0.0,1.2166563,0.0,0.7751502,0.0,0.47640634,0.0,0.9327292,0.0,0.7378901,0.0,0.46348464,0.0,0.06973481,0.0,0.30866992,0.0,0.07785833,0.0,-0.06969321,0.0,-0.13756752,0.0,-0.114223
166,['21082N2'],4.9349837,4.356044,1.7002089,1.5746868,1.1866348,1.1239924,4.104531,2.014754,1.8029506,0.99445856,1.2946377,0.7342092,3.497033,1.6077282,1.7817638,1.0292464,1.347414,0.6423873,4.04343,1.3038177,3.4805212,1.2838523,2.7030013,1.0198743,1.9419922,0.8028239,3.335532,1.0209754,3.0886703,0.8932488
167,['12012N2'],3.7049792,3.6488929,1.2925017,1.3479873,0.8792275,0.8339305,3.0780227,2.660895,1.3757428,1.2625504,0.98121464,0.94226944,2.6396353,2.230798,1.2828444,1.2582765,1.0073731,1.0028882,1.8786197,1.7938824,2.7253606,1.945097,2.168264,1.5260786,0.70868033,0.9088601,2.153675,1.4085544,2.3810024,1.3525717
168,['16210N2'],3.4523726,3.585191,1.1132296,1.3468982,0.7697961,0.91226983,0.0,0.56066287,0.0,0.3529992,0.0,0.285797,0.0,0.6323509,0.0,0.32430875,0.0,0.23414958,0.0,0.14480484,0.0,0.3821832,0.0,0.2781824,0.0,0.19156396,0.0,0.331177,0.0,0.15236866
169,['22041N2'],2.002301,3.5329795,0.64585525,0.977293,0.4204171,0.8195764,1.566894,0.6684425,0.81661224,0.32457626,0.554476,0.31553197,1.394368,0.64034295,0.7401497,0.5307021,0.52233505,0.11856568,0.0,0.016470432,0.0,-0.44071198,0.0,-0.49482965,0.0,0.16220331,0.0,-0.7434764,0.0,-0.6459272
170,['09000N3'],4.755903,4.55331,2.0199332,1.5403434,1.2447826,1.1204839,2.7981093,2.8426013,2.0441964,1.7045344,1.3317099,1.2892394,1.6367733,2.117953,1.8968726,1.569265,1.3498622,1.1233239,0.6268599,1.2267399,1.8689641,2.1368442,2.2745876,1.9330612,0.11774533,0.23389316,0.6332052,1.0870851,0.8862269,1.3279989
171,['21053N2'],7.52455,6.897537,2.64031,2.5809999,1.8353581,1.6956307,6.3421082,5.4588327,2.6113842,2.4835594,1.7804922,1.8441273,5.513256,4.6098423,2.508589,2.3719392,1.7184353,1.6403148,5.466137,4.5672855,5.085502,3.7529924,3.6589725,2.9265704,2.3519018,2.4572487,4.9991584,3.2490907,4.496765,2.8550847
172,['16041N2'],4.383761,2.6209183,1.6242188,1.0090678,1.0509931,0.6481453,2.749131,1.879505,1.5274074,1.3024197,1.0209173,0.75911033,1.7196109,1.2772436,1.4924816,1.2626756,1.0827609,0.78251636,0.47881418,-0.3544078,1.7000567,0.82000303,2.1914532,0.8432926,0.0,-0.537122,0.0,-0.27272725,0.0,0.13146913
173,['19100N2'],2.2320566,3.8224945,1.6457229,1.2566001,0.987591,1.1290419,0.0,0.5338948,0.0,0.24052227,0.0,0.0879184,0.0,0.3076085,0.0,0.28835344,0.0,0.004882574,0.0,0.68523,0.0,-0.19116163,0.0,-0.20275927,0.0,0.7474687,0.0,0.2009499,0.0,-0.025423646
174,['21251N2'],5.510835,4.06371,1.7839963,1.491974,1.2361592,0.9679058,4.9677057,1.6992265,1.9970669,0.9995711,1.3540956,0.6644168,4.241944,1.3798145,2.0082633,0.82551,1.392722,0.6781814,4.3033943,0.7718724,3.8183124,1.5689011,2.8154154,1.2525892,2.049186,0.19753349,3.8348048,1.05376,3.6845315,1.0100608
175,['19292N2'],4.1906176,3.3890648,1.6897892,1.2344592,1.0939732,0.80039394,2.6238034,2.285228,1.6927415,1.5026163,1.1766696,1.0468202,1.784692,1.5824335,1.5239913,1.3626095,1.1246918,0.94262123,0.66831374,0.15803182,2.0612848,1.4341719,2.3884406,1.3871324,0.0,-0.4195075,0.0,0.20406675,0.0,0.64155364
176,['05001N2'],4.382927,6.1016617,1.5132136,2.20617,1.0331572,1.5375998,3.7938216,4.019001,1.6825752,1.6172407,1.1464112,1.2489746,3.236176,3.6225464,1.7151315,1.5340586,1.2265314,1.3047535,2.9863076,4.1181455,3.159171,3.0075858,2.3802974,2.2353604,1.2412441,2.7844338,3.0512338,2.8314059,3.0503886,2.2815742
177,['20651N3'],2.2518563,4.241729,0.7801886,1.5709023,0.50896007,0.9949244,1.9366634,1.1881338,0.7324478,0.690801,0.47606313,0.5284929,1.4082687,0.89214885,0.7031369,0.670511,0.48600838,0.5079454,0.0,0.30847538,0.0,0.5524595,0.0,0.4535712,0.0,0.16953564,0.0,0.22016633,0.0,0.2229253
178,['19573N2'],3.913719,4.524952,1.3817977,1.5864916,0.9269086,0.9900913,3.2390707,3.3141313,1.4950111,1.6909375,1.0548542,1.1733689,2.8153465,2.6261432,1.4738698,1.6285877,1.1078603,1.1391823,1.7156161,1.6777756,2.84328,2.105237,2.2958956,1.6696213,0.0,0.77663255,0.0,1.2010291,0.0,1.253217
179,['20052N2'],4.724013,4.1047497,1.6112432,1.4890676,1.1369137,0.89291465,3.6049547,2.4037695,1.8189313,1.3390932,1.2795103,1.0587851,2.8437917,1.9408188,1.735279,1.293705,1.3131392,0.9428961,4.5173297,0.717492,2.932781,1.7230011,2.1519368,1.4017794,2.6182938,0.09956157,3.3927844,0.7637985,2.7450168,0.9544651
180,['19071N2'],5.3165407,5.4827414,2.46485,2.0900512,1.5697327,1.3804593,4.385046,2.9795651,2.3254626,1.5848665,1.5052983,1.1616428,3.4157164,2.4999385,2.231645,1.4371148,1.48529,1.1759145,2.0280285,1.8056307,3.8842566,2.2726402,3.1889515,1.8900176,0.9233346,0.75186396,2.635545,1.6918916,3.1106565,1.6307302
181,['20162N2'],2.8293302,3.8868961,0.9301106,1.3478763,0.6371701,0.8748028,2.538825,1.9084702,0.9758259,0.92485553,0.662125,0.74649465,2.2612422,1.6555481,0.93199885,1.0429921,0.62047386,0.6981528,2.3468058,0.79073966,2.2081866,1.0272971,1.5960131,0.88160586,0.0,0.33606935,0.0,0.41385984,0.0,0.5263345
182,['17090N3'],2.8188813,2.7406063,0.9055945,0.94896406,0.5514117,0.5717859,1.2417953,1.417618,1.0152415,0.9931133,0.73876196,0.58960295,0.533016,1.1913545,0.878885,0.99917245,0.7425211,0.72870505,0.0,-0.6636257,0.0,0.40040374,0.0,0.43974364,0.0,-0.64200354,0.0,-0.6081588,0.0,-0.27904654
183,['20320N2'],7.180513,5.858676,2.4804528,2.0778036,1.790649,1.4885695,5.152109,4.229786,2.5819964,2.4465663,1.8767523,1.7401464,3.9612982,3.3273332,2.3096106,2.040772,1.8481447,1.6700363,3.9857733,2.5039253,4.8083797,3.5906782,4.2575502,3.2673743,1.3383038,0.6925677,3.3403413,2.5183167,3.401456,2.6421099
184,['15161N2'],3.2132142,3.9506776,0.99598414,1.1679505,0.68632275,0.81559837,2.667542,0.98441684,1.1547064,0.81971705,0.8107042,0.4839995,2.3045878,0.4457457,1.190362,0.66564393,0.89417046,0.44991183,2.0657625,0.050929785,2.1509106,0.6018826,1.640869,0.59126854,0.0,-0.36600447,0.0,0.022538304,0.0,0.2416184
185,['13060N2'],3.8105683,4.9444714,1.2410177,1.6313094,0.8183497,1.2678299,2.6765332,1.987657,1.345945,1.4444435,0.9675593,0.94597995,2.093472,1.4412844,1.2360388,1.2402824,0.9955294,0.83769846,0.80690175,0.38128376,2.1552432,1.5379603,2.2222986,1.4668489,0.0,-0.4121952,0.0,0.65420306,0.0,0.8476881
186,['20420N2'],2.1590445,3.158978,0.59511393,1.068331,0.39964867,0.8065206,0.0,0.59915626,0.0,0.16146243,0.0,0.094991565,0.0,0.5740808,0.0,0.33632076,0.0,-0.018180847,0.0,0.39393473,0.0,0.29187286,0.0,0.11171174,0.0,0.28711128,0.0,0.43053627,0.0,0.34475398
187,['20670N3'],2.9121726,4.4809136,1.0327492,1.4608431,0.6757517,1.0943894,1.9426423,3.109188,0.9845008,1.6795452,0.7926044,1.2218676,1.4184521,2.5983782,0.7233839,1.6696444,0.64062697,1.2605226,0.0,0.9682004,0.0,1.7219305,0.0,1.4559503,0.0,0.1451391,0.0,0.5878533,0.0,0.9887128
188,['21070N2'],3.0995774,3.5905554,0.931944,1.5359842,0.6080455,0.9516662,0.0,-0.091039896,0.0,-0.18396235,0.0,0.12914467,0.0,0.25780737,0.0,-0.00076162815,0.0,0.036967635,0.0,-0.31107163,0.0,-0.031534195,0.0,-0.18367267,0.0,-0.13043809,0.0,0.12576485,0.0,0.06367862
189,['19456N2'],6.5526614,5.4007244,2.2940934,1.9030129,1.6703181,1.2753743,4.945741,4.250597,2.2439675,2.0359209,1.5934279,1.4528415,3.7238128,3.459704,2.041237,1.975191,1.5522599,1.454098,4.1966248,2.8615592,4.2985177,2.8703966,3.6584036,2.3236706,1.7958181,1.2824428,3.497212,2.223256,3.3929276,2.086921
190,['20521N3'],3.404685,3.2443457,1.1153886,0.88411915,0.74316025,0.80578756,2.300118,2.072089,1.2625674,1.4044256,0.91313916,0.71486723,1.540548,1.748175,1.4067017,1.2057815,1.0717866,0.7725167,0.0,0.5803268,0.0,0.9415282,0.0,0.85741925,0.0,-0.085669756,0.0,0.34505665,0.0,0.62555885
191,['19212N2'],5.7756624,6.3104296,1.9749159,2.2523553,1.3927445,1.6017593,4.848562,5.001293,2.0864162,2.269926,1.4651123,1.6378956,4.1122622,4.112133,2.0754979,2.2895029,1.4794027,1.6346498,4.8330956,3.676941,4.129294,3.3369555,3.1158578,2.5197353,2.323224,1.8736734,3.972374,2.7692764,3.688659,2.3939607
192,['16130N3'],16.694923,18.807041,6.355724,6.6152935,4.736667,5.057251,15.304582,16.25578,6.100101,6.3952856,4.512468,4.206865,14.090847,14.609987,5.864297,6.0389013,4.3033743,4.038655,19.579876,19.088078,8.387357,10.67463,5.860097,7.149911,16.993395,12.418788,10.127686,11.827804,7.0685854,9.516833
193,['21720N2'],3.2150695,4.5676622,1.0839628,1.7748556,0.73669004,1.1356709,0.0,1.3707104,0.0,0.56502056,0.0,0.56975234,0.0,1.4412019,0.0,0.6232269,0.0,0.40606987,0.0,0.8598591,0.0,0.9858008,0.0,0.72605324,0.0,0.612759,0.0,0.7761023,0.0,0.6872629
194,['19130N2'],3.9954684,5.214678,1.3390696,1.9295698,0.9170469,1.2545769,2.7422035,2.9059358,1.4967688,1.6336026,1.0958408,1.1963825,1.9748895,2.2801688,1.2522454,1.5443709,1.039038,0.9791902,1.2998501,0.98461074,2.8324223,2.0071175,2.6447847,1.7052454,0.35806417,0.2683357,1.5158693,0.99730104,1.9840817,1.2024226
195,['15180N2'],4.47031,5.09112,1.4619688,1.9334792,1.0326968,1.3750018,3.9235673,2.5088475,1.6064252,1.0490507,1.1140441,0.88691247,3.4997363,2.2971897,1.6751412,1.0662092,1.1854202,0.85303783,4.1181026,2.4286668,3.1105788,1.9963676,2.1526098,1.5527201,2.542839,1.4274509,3.3368628,1.9699429,2.9251268,1.6874146
196,['21050N2'],7.35446,8.416945,2.6248903,3.134893,1.8072325,2.2003653,6.35748,6.855508,2.5888143,3.0706584,1.7633979,2.1792343,5.5386786,5.9288044,2.5598676,2.8969812,1.7315838,1.9637288,6.1050606,6.249097,4.7578526,4.6472588,3.2952359,3.5674112,3.0510528,3.539762,5.0676303,4.4499607,4.214228,3.7667866
197,['16111N3'],14.543487,16.014608,5.077386,6.0540295,3.711125,4.0740976,12.950089,11.963276,4.906106,4.8530774,3.5157185,3.2704682,11.677824,10.891301,4.7317495,4.541556,3.3659353,3.2295876,14.511048,11.994631,8.205407,7.4825563,5.615931,5.1821966,7.0806546,7.2718115,9.650718,7.9194326,7.226143,6.4148684
198,['20182N2'],3.9392512,4.9056053,1.3814852,1.8205734,0.9334329,1.2374867,2.3310359,3.1489573,1.4498603,1.661273,1.101181,1.2788439,1.6187894,2.4769216,1.209722,1.5019586,1.0335132,1.2253721,1.6665431,1.9455588,2.8904428,2.5691051,2.3669639,2.2463164,0.6897005,0.75355554,2.1219916,1.8054957,2.3920398,1.8244131
199,['2016bN2'],5.8196406,5.8954754,2.0069878,2.270835,1.4337212,1.4356346,4.514568,4.8544984,2.129209,2.1466248,1.5398272,1.615634,3.7463918,3.8820224,2.1308553,2.1067073,1.5986621,1.4674985,3.1922202,3.6758707,4.30274,3.4561477,3.792444,2.6948636,1.1812812,1.9397602,2.9901822,2.9272542,3.1800463,2.5721009
200,['20580N3'],4.0328207,3.0934286,1.3601803,0.99799925,0.9423223,0.6043165,2.9134798,1.6244819,1.4692403,1.0584757,1.0704032,0.7538507,2.183013,1.1161544,1.2367005,0.9568164,1.014294,0.70894766,1.9318024,0.3670442,2.67285,1.1788371,2.3513799,1.0173397,0.7064239,-0.14733434,1.9653612,0.32458305,2.0854013,0.6210239
201,['20600N2'],4.5236864,5.121166,1.537132,1.8819457,1.0635213,1.4306374,3.6958487,2.3506572,1.6538677,1.1245072,1.1676235,0.77993596,3.1556168,1.8982983,1.5281508,1.1335006,1.2025331,0.72823024,2.9091463,2.019044,3.337713,1.4249666,2.620857,1.1324043,1.2668643,1.2781184,2.8378801,1.5311136,2.8571706,1.1780086
202,['16057N2'],4.388813,4.127328,1.5416063,1.4160244,1.0633042,1.0358349,4.279044,1.8622509,1.5538967,0.7654853,1.0718472,0.49786615,4.1994367,1.7742823,1.5875727,0.7959385,1.0762691,0.56834006,4.5319247,1.8955785,1.8410503,1.2968464,1.2583858,0.92221534,4.5183845,1.4279916,2.066193,1.326535,1.4606124,1.0879714
203,['21270N3'],0.681498,2.3223584,0.5921398,0.7775235,0.36604148,0.4899366,0.2641699,1.2857776,0.4977344,0.88605344,0.3633335,0.5077183,0.20312338,0.9433119,0.2994506,0.8206235,0.30547512,0.5287764,0.0,-0.048608065,0.0,0.46324646,0.0,0.39851403,0.0,-0.12385106,0.0,-0.24811745,0.0,0.005023718
204,['19141N2'],1.7529479,3.4758222,1.480936,1.3034294,0.90672463,1.0978236,0.0,-0.26047373,0.0,-0.3015542,0.0,-0.43044567,0.0,-0.3556571,0.0,-0.22234511,0.0,-0.6279092,0.0,0.4847871,0.0,-0.76030946,0.0,-0.6771786,0.0,0.62238705,0.0,0.14944875,0.0,-0.343441
205,['19401N3'],10.65906,9.644684,3.3993816,3.4139113,2.3377326,2.5307956,8.150048,6.4357967,3.5559363,2.903533,2.381746,1.9811198,6.174201,5.416422,3.585753,2.9496043,2.4402754,2.1809525,2.9289591,2.9278224,6.5734086,2.980762,5.735106,2.2245176,1.1897283,1.0453784,3.252006,1.9754353,4.3676295,1.7767668
206,['21520N3'],8.854461,7.952162,2.9098778,2.972001,1.9208905,1.8399763,0.0,1.287133,0.0,0.19102001,0.0,0.37474203,0.0,1.1236155,0.0,0.5112653,0.0,0.16982007,0.0,-0.51002526,0.0,-0.84237313,0.0,-0.8004184,0.0,-0.21468139,0.0,-0.5720711,0.0,-0.8117616
207,['16320N2'],4.2011538,3.6938155,1.4428248,1.4367911,0.9931017,0.9075289,2.9817839,2.0601394,1.7579616,1.0867298,1.2297707,0.75474143,2.2358644,1.5637076,1.7381115,1.0469801,1.374479,0.7296734,1.1332599,0.80718327,2.7603068,1.7546924,2.8782399,1.4677901,0.0,0.3905046,0.0,0.97397065,0.0,1.0489044
208,['19170N2'],3.3038044,4.127539,1.1973536,1.1996415,0.8298343,0.7116456,0.0,0.09501326,0.0,0.43318272,0.0,0.15998018,0.0,-0.3300252,0.0,0.08105087,0.0,0.14017618,0.0,-0.16120124,0.0,0.4724065,0.0,0.4805082,0.0,-0.5454078,0.0,-0.085611224,0.0,0.007071018
209,['20051N2'],4.76546,4.686249,1.6170075,1.6828284,1.1356245,1.0745234,3.6781237,3.1650562,1.7065884,1.5927931,1.2724442,1.2815666,2.8733299,2.5828743,1.7259848,1.5481198,1.3834957,1.1197782,4.476035,1.6961105,3.0035105,2.2985077,2.2139335,1.8223765,2.634006,0.7033825,3.401231,1.4554534,2.7573097,1.4963571
210,['21660N2'],1.7520787,3.3691578,0.79194885,1.1058402,0.497217,0.8928232,0.0,1.1387131,0.0,0.6691301,0.0,0.23526025,0.0,1.2759266,0.0,0.7331555,0.0,0.5361811,0.0,0.130391,0.0,0.2215985,0.0,0.3347993,0.0,0.12980652,0.0,0.21229339,0.0,0.2939887
211,['20220N2'],4.260369,3.5303986,1.4482049,1.1344079,0.98491645,0.60080683,3.3638675,3.1030717,1.5939935,1.3924031,1.105888,0.8615875,2.6198907,2.4033241,1.5439389,1.3409559,1.1902355,1.0963936,1.7927027,1.456769,2.982374,2.0826552,2.5466022,1.6181126,0.7079388,0.6340164,2.1000655,1.140219,2.3656585,1.4029634
212,['19260N2'],2.628117,3.2389846,0.8688981,1.170294,0.57026076,0.7533946,1.6237489,1.4037116,1.1859076,0.8896918,0.8268533,0.51824796,1.1013118,1.1871538,1.1762016,0.8943436,0.9083478,0.64361787,0.0,-0.3266294,0.0,0.49774647,0.0,0.48638272,0.0,-0.4565251,0.0,-0.22045708,0.0,-0.0015417337
213,['20631N2'],4.9012933,4.957811,1.9146283,1.7823542,1.2896472,1.2332976,3.9290202,3.3682027,1.8370405,1.614715,1.3420599,1.3316703,3.3855515,2.8319056,1.6362679,1.6530511,1.228169,1.118263,2.8672493,2.1980472,3.4198802,2.432556,2.8327155,1.9937522,1.1127052,1.2326528,2.747118,1.7551275,2.864623,1.7126789
214,['15190N2'],2.5455072,3.8957906,1.0498077,1.5912392,0.64886147,0.9495377,0.0,0.09980321,0.0,-0.10889983,0.0,0.20345533,0.0,0.3513651,0.0,0.026433349,0.0,-0.027500272,0.0,0.17362595,0.0,0.49075782,0.0,0.12158811,0.0,0.16766703,0.0,0.6587819,0.0,0.55031765
215,['16211N2'],3.2034001,3.6499443,1.0762272,1.5179363,0.7379435,0.97614825,0.0,0.14384794,0.0,0.020673752,0.0,0.22751439,0.0,0.37885857,0.0,0.021303773,0.0,0.0016950369,0.0,0.031129837,0.0,0.108094454,0.0,0.027674675,0.0,0.16637266,0.0,0.22265458,0.0,0.026539445
216,['13122N2'],6.1210914,4.987137,2.1342254,1.8898323,1.4886806,1.2652366,4.1341214,4.07913,2.216185,2.2144003,1.5568696,1.5532546,2.81751,3.0020437,2.169462,2.0618856,1.6965601,1.3347423,1.6550786,2.1599057,3.6458786,2.6593106,3.7417872,2.2909832,0.2540695,0.79012764,1.5823413,1.5378425,2.04308,1.7451184
217,['21570N3'],3.280593,3.8849723,1.1104378,1.3542109,0.7432657,0.8159324,2.6830559,1.8532786,1.1737616,1.0201396,0.8681032,0.6982516,2.201716,1.5520846,1.1448677,0.9816193,0.9009798,0.7091243,0.0,0.46434212,0.0,0.96158165,0.0,0.7575855,0.0,0.10696602,0.0,0.26254165,0.0,0.31927574
218,['15010N2'],4.8988624,6.1785545,1.6597042,2.1336992,1.1385381,1.641401,4.071081,4.121172,1.6982177,2.2718318,1.2010283,1.4763448,3.54147,3.3535929,1.5949891,2.059657,1.2106569,1.3100921,3.4724226,2.905042,3.267695,2.7052634,2.4309714,2.2621582,1.5324771,1.4938824,3.271322,2.096139,2.9274561,1.9334692
219,['19531N2'],12.485004,11.272374,4.675228,4.1613946,3.3484614,2.8692384,10.093189,9.097013,4.334772,4.1623116,3.06494,2.8491733,8.171058,7.90689,4.064723,3.769395,2.8962212,2.8689487,10.897335,6.912881,7.558662,5.6127357,5.486059,4.249715,6.034196,3.4854188,7.286726,4.774468,6.2954206,4.207775
220,['20473N2'],8.601585,4.782744,3.225731,1.7457259,2.3950772,1.0866534,6.824052,3.8875222,3.1592767,1.91456,2.368275,1.3843486,5.721657,3.082595,2.7913003,1.8475715,2.23543,1.2934244,8.69135,2.3113441,5.6345506,2.7604,4.485508,2.2430725,5.1226435,1.1077442,5.2744193,1.8164878,4.5317535,1.8332331
221,['20671N2'],2.6309774,3.599247,1.1422641,1.2483749,0.73458385,0.8563205,1.7581931,1.5696313,1.1117301,1.1935787,0.82908463,0.96797353,1.1293373,0.8987142,0.9793926,1.0746819,0.8163905,0.78761506,0.0,-0.6463256,0.0,1.0899178,0.0,1.2338561,0.0,-0.95317173,0.0,-0.20548987,0.0,0.29740548
222,['20140N2'],2.7170131,3.4691505,1.0407329,1.1883128,0.6600158,0.7703762,1.5233647,1.6011941,1.2383853,0.9430465,0.83166504,0.6588806,0.8610132,1.1783514,1.1227894,0.9405439,0.93551546,0.614056,0.0,0.21675146,0.0,0.77261233,0.0,0.6581545,0.0,-0.0073729753,0.0,0.07658875,0.0,0.25253367
223,['16332N3'],10.780871,7.2985964,3.694356,2.966239,2.6223745,1.9672045,0.0,1.9133669,0.0,0.54994094,0.0,0.6680021,0.0,1.7367798,0.0,0.6943904,0.0,0.67851377,0.0,1.9201732,0.0,0.7851521,0.0,0.42782044,0.0,1.4528028,0.0,1.3284948,0.0,0.87659204
224,['19301N2'],2.6395154,4.2038383,0.9436384,1.4953799,0.590584,0.90141,0.9799706,2.302771,0.9807915,1.2346601,0.64800686,0.924508,0.86406404,1.8728718,0.5336392,1.1750519,0.5759771,1.0215068,0.0,0.40425396,0.0,1.4092402,0.0,1.1951969,0.0,0.048151016,0.0,0.27007568,0.0,0.53200364
225,['18133N3'],4.215846,2.152842,1.7818003,0.6776613,1.1383778,0.43683648,2.2322648,0.20054758,1.7503362,0.76139534,1.2398529,0.29702914,1.3543465,-0.052757144,1.4655917,0.52972233,1.1571912,0.2878512,0.0,-1.7159412,0.0,-0.47258925,0.0,-0.17772174,0.0,-1.3144596,0.0,-1.4368808,0.0,-0.89561415
226,['18020N3'],16.283258,11.808863,5.919714,4.4882574,4.364604,3.0440845,14.320296,8.939779,5.4912043,3.651526,3.948962,2.7408516,12.347145,7.9237766,5.26457,3.6471167,3.7157974,2.7858038,15.22966,7.2089663,9.90277,5.50214,6.77715,4.3380423,6.3824186,4.0580893,10.913563,5.087521,8.656837,4.3021507
227,['21220N2'],4.301968,3.2382822,1.5973631,1.1828289,1.1077998,0.8137342,3.3742871,2.6525068,1.5534301,1.4771341,1.1597676,0.9643596,2.6451197,2.0240922,1.4083467,1.4744762,1.1568242,0.9862076,2.1692853,0.9915553,3.0685673,1.7188683,2.6593006,1.6385355,0.7437251,0.36880505,2.1330044,0.899449,2.3460314,1.1149244
228,['21035N2'],2.7221603,2.4445674,1.2976362,0.9437629,0.8287982,0.6290276,1.1987085,1.3975596,1.4256208,1.0753889,1.1467015,0.7261363,0.8357708,0.74795234,1.1271033,0.97343796,0.9126107,0.5994904,0.0,-0.26511598,0.0,0.6442704,0.0,0.7602563,0.0,-0.49604177,0.0,-0.21463418,0.0,0.16509819
229,['21531N2'],2.1107483,3.3628712,1.1217004,1.196823,0.7085073,0.78411686,1.3916128,1.1607523,1.0360149,0.91325647,0.75902504,0.8076534,0.8356096,0.5392816,0.8426012,0.8088275,0.7559494,0.603577,0.0,-0.40158725,0.0,0.89927363,0.0,0.9729132,0.0,-0.6391554,0.0,-0.09928036,0.0,0.2568258
230,['22010N2'],2.364084,1.0371842,0.84636766,0.30586672,0.5391035,-0.09335995,0.0,-0.6881561,0.0,-0.21385646,0.0,-0.18171,0.0,-0.5959945,0.0,-0.28805757,0.0,-0.17451572,0.0,-0.8466351,0.0,-0.6803529,0.0,-0.6441734,0.0,-0.64997435,0.0,-0.8229606,0.0,-0.5361035
231,['20510N2'],5.726241,6.2100916,2.0053406,2.260932,1.3927066,1.5028874,4.7734375,4.664527,1.9749482,2.2976599,1.4127676,1.6037887,4.060866,3.9076056,1.7769037,2.2697287,1.2925115,1.6717556,4.3547816,2.1785939,3.9437532,2.6574557,2.9887166,2.1627827,2.0959682,0.8300643,3.7476678,1.5664709,3.4833512,1.5956229
232,['16250N3'],17.429483,9.753086,6.610159,3.5072744,4.9439735,2.5590432,14.883838,7.191204,6.1604657,3.3273692,4.4668574,2.3115022,12.873833,6.260497,5.7185555,3.1584837,4.182552,2.3155813,17.647638,5.443439,9.983766,4.380799,7.0718374,3.366147,9.901769,2.8032844,10.787929,3.663279,8.322197,3.2509627
233,['19550N2'],4.0772915,4.4440894,1.3832989,1.7182972,0.94573194,1.0638994,3.308785,4.018076,1.5461795,1.9867835,1.0718018,1.5385919,2.9277737,2.93324,1.3726869,2.0351498,1.071451,1.3396785,1.9698907,2.022824,3.0148983,2.7256627,2.4212487,2.2166457,0.8189079,0.87462544,2.409095,1.622743,2.6003773,1.7766633
234,['13140N2'],1.6607714,1.4643805,0.68756956,0.5262072,0.42567736,-0.34189963,0.0,-1.1426103,0.0,-0.3550799,0.0,-0.19183898,0.0,-0.6218612,0.0,-1.0025673,0.0,-0.51536083,0.0,-0.6262374,0.0,-0.44143438,0.0,-0.44863367,0.0,0.056602955,0.0,-0.42340207,0.0,-0.7215731
235,['21013N2'],6.7244444,3.511817,2.285938,1.1180705,1.6827512,1.0832227,5.8061867,3.2808251,2.3653333,1.6050183,1.726552,1.0455899,5.141679,2.9990973,2.3545573,1.7038004,1.7566074,1.0847924,7.181872,2.3645828,4.362479,2.1117446,3.179698,1.8375138,4.6258636,1.2441317,4.773712,2.086198,3.911343,1.8096046
236,['15021N2'],8.793818,9.945838,3.5047445,3.9575474,2.4377038,2.5764225,7.8334136,8.410063,3.2424502,3.2825363,2.221581,2.435779,7.2250595,7.151335,3.0117533,3.299003,2.076761,2.4197204,9.058941,7.2336826,5.11208,5.9714108,3.4924235,4.6604314,6.135849,4.180192,6.2299523,5.8258653,4.4313636,4.9323297
